Id,Location,Ranking,Percentile
"297641","Watchung, NJ","764","0.0005159725237877"
"203568","Fanwood, NJ","5668","0.0038279218126033"
"786644","NJ","26852","0.0181346782837024"
"950252","Mount Laurel, NJ","28036","0.0189343006242322"
"28413","East Brunswick, NJ","29756","0.0200959141594611"
"1178529","Princeton, NJ","31476","0.0212575276946901"
"1568959","Atlantic City, NJ","48012","0.0324252261938449"
"423079","Hoboken, NJ","48052","0.0324522404621060"
"19234","Princeton, NJ","61332","0.0414209775248041"
"10922","Jersey City, NJ","68380","0.0461808915924168"
"409891","Haddonfield, NJ","73788","0.0498332206613227"
"1035859","Hoboken, NJ","87980","0.0594178830403748"
"397649","Carteret, NJ","90284","0.0609739048922164"
"708122","Beachwood, NJ","103268","0.0697427363697821"
"505841","Belleville, NJ","104636","0.0706666243443130"
"2706422","DE SNJ","110116","0.0743675790960890"
"31794","Holmdel, NJ","113924","0.0769393374345494"
"721040","Moorestown, NJ","130156","0.0879017274949196"
"71978","Bloomfield, NJ","140420","0.0948335887307278"
"160363","Somerset, NJ","148492","0.1002850680658256"
"2322237","Newfield, NJ","160236","0.1082164572272960"
"2702497","Clifton NJ","187124","0.1263754483524335"
"507148","Pennsville, NJ","208060","0.1405147163603136"
"223907","Maplewood, NJ","213700","0.1443237281851341"
"1077835","Jersey City, NJ","219212","0.1480462943515191"
"1146295","Jersey City, NJ","234380","0.1582901048761429"
"940550","Princeton, NJ","240412","0.1623638565299226"
"58043","Princeton, NJ","245812","0.1660107827451764"
"2461980","Princeton, NJ","246516","0.1664862338665724"
"92901","Princeton, NJ","271380","0.1832783030176963"
"560067","Morris Plains, NJ","286340","0.1933816393473622"
"493962","Collingswood, NJ","291916","0.1971474283429650"
"1202827","New Providence, NJ","294564","0.1989357729018524"
"890698","Princeton, NJ","308540","0.2083745582322943"
"1507806","Princeton, NJ","312060","0.2107518138392745"
"2272697","NJ","319228","0.2155927707116706"
"885162","NJ, USA","319556","0.2158142877114119"
"489383","Maplewood, NJ","323460","0.2184508802936991"
"2348575","New Brunswick, NJ","355156","0.2398569864638255"
"383757","Princeton, NJ","361500","0.2441414494100421"
"509682","North Brunswick, NJ","376196","0.2540664915691845"
"4083372","Hoboken, NJ USA","392796","0.2652774128975571"
"182120","Millville, NJ","409708","0.2766990455183666"
"1319652","Piscataway, NJ","449588","0.3036322709747220"
"3905047","NJ","470404","0.3176904961778187"
"1210541","Hoboken, NJ","495052","0.3343366882803324"
"1288910","Princeton, NJ","500212","0.3378215288860193"
"1663685","New Brunswick, NJ","508540","0.3434458995379884"
"1419078","Ewing, NJ","510276","0.3446183187805219"
"410022","Cedar Grove, NJ","528108","0.3566612795713375"
"3335227","NJ - CA - FL -","552180","0.3729184662108909"
"936038","Livingston, NJ","559764","0.3780403714732028"
"2933600","Flemington NJ","564500","0.3812388608353216"
"2890881","Jersey City, NJ","586316","0.3959724427449468"
"1582918","Hoboken, NJ","590956","0.3991060978632389"
"3123883","NJ, USA","604756","0.4084260204133318"
"1669115","Marlton, NJ","605420","0.4088744572664667"
"692027","Maple Shade, NJ","608572","0.4110031816054444"
"1109092","NJ-JS","619236","0.4182051855238640"
"1738657","NJ, USA","629092","0.4248615012234086"
"3657657","Brick, NJ","651372","0.4399084486448630"
"2320803","Plainsboro, NJ","656660","0.4434797349089855"
"1377238","Westfield, NJ","740916","0.5003825895742483"
"2611808","Piscataway, NJ","758724","0.5124093418041073"
"1993569","NJ/NYC","765532","0.5170071702621532"
"2559202","Wyckoff, NJ","785524","0.5305089015390703"
"455","Glassboro, NJ","787468","0.5318217949765617"
"1368082","Newark, NJ","875748","0.5914422850288951"
"3578308","NJ,USA","876748","0.5921176417354236"
"1375591","Nutley, NJ","905812","0.6117462090539670"
"1621754","NJ","938460","0.6337952548087085"
"1120570","Hoboken, NJ","940388","0.6350973425388954"
"1439925","NJ","961084","0.6490745249372087"
"3063434","Edison, NJ","992316","0.6701672655955059"
"1217117","Princeton, NJ","1007268","0.6802651990715195"
"659538","Hoboken, NJ","1022892","0.6908169722543204"
"697216","Jersey City, NJ","1059444","0.7155026105913490"
"2707826","NJ, USA","1077260","0.7275347656748603"
"613237","Plainsboro, NJ","1080228","0.7295392243798368"
"1266292","Edison,NJ","1083676","0.7318678543039469"
"4084892","Union, NJ","1132788","0.7650359728749732"
"1069812","NJ","1249356","0.8437609534415840"
"661273","Califon, NJ","1251900","0.8454790609029924"
"296212","Piscataway, NJ","1334940","0.9015606818131166"
"2529717","NJ","1350988","0.9123988062394855"
"953967","West Caldwell, NJ","1373172","0.9273809194171131"
"3417204","South Amboy, NJ","1387572","0.9371060559911231"
"2874141","Garfield, NJ","1396172","0.9429141236672679"
"575238","Blackwood, NJ","1439932","0.9724677331449538"
"3816745","Hoboken, NJ","1450588","0.9796643342097212"
"776205","Chatham, NJ","1477380","0.9977584910910320"
"2224683","NY/NJ","1563428","1.0558715849743938"
"2016137","Morristown, NJ","1583388","1.0693517048367021"
"1620664","Maplewood, NJ","1596396","1.0781367448752244"
"1024478","Princeton, NJ","1623412","1.0963821816587976"
"991951","NJ","1637228","1.1057129099161949"
"961888","Jersey City, NJ","1637588","1.1059560383305452"
"3450337","Princeton University, NJ","1717508","1.1599305463163006"
"3263304","Mt Laurel, NJ","1741524","1.1761499129802883"
"3261751","Parlin, NJ","1742324","1.1766901983455111"
"3618947","Hoboken, NJ","1835356","1.2395199834672678"
"3314540","Piscataway, NJ","1861404","1.2571116749589214"
"3316349","Newark, NJ","1862524","1.2578680744702333"
"3282516","Newark, NJ","1866748","1.2607207811986095"
"1756498","Princeton, NJ","1869580","1.2626333913914982"
"1934523","Princeton, NJ","1883884","1.2722936937216814"
"2950780","Montclair, NJ","1929116","1.3028414282713772"
"2516071","Roselle Park, NJ","1945620","1.3139875153559231"
"2547469","Elizabeth, NJ","1945780","1.3140955724289676"
"2511545","Fairview, NJ","1949948","1.3169104591817783"
"344427","Eatontown, NJ","2014868","1.3607546165696066"
"2344661","Edison, NJ","2088764","1.4106607757552345"
"1161493","Elizabeth, NJ","2169300","1.4650513034722114"
"1352211","Jersey City, NJ","2173628","1.4679742472980666"
"3749073","Flemington NJ","2316724","1.5646150905754646"
"3229450","Moorestown, NJ","2366444","1.5981938260240602"
"3575553","Jersey City, NJ","2409916","1.6275529327702659"
"2157500","Hoboken, NJ","2492540","1.6833536052904742"
"1415128","Berkeley Heights, NJ","2560100","1.7289807043835377"
"3103303","Morristown NJ","2608452","1.7616355518576023"
"3495512","Hopewell, NJ","2632172","1.7776550129364577"
"1667985","Randolph, NJ","2725436","1.8406414808141290"
"800417","Oceanport, NJ","2801748","1.8921793018027296"
"1295751","Green Brook, NJ","2820996","1.9051785676899896"
"1264498","Cape May Court House, NJ","2825380","1.9081393314914104"
