Id,Location,Ranking,Percentile
"77567","Austin, TX, USA","137","0.0000925238687944"
"325565","Houston, TX","409","0.0002762208929701"
"1695960","Dallas TX","1049","0.0007084491851483"
"4926","Austin, TX","1089","0.0007354634534095"
"6946","Austin, TX","1353","0.0009137576239330"
"188702","Houston, TX","4289","0.0028966049143006"
"21966","Earth, TX","6473","0.0043715839613587"
"1442874","Austin, TX","7433","0.0050199263996261"
"85170","Houston, TX","7505","0.0050685520824961"
"1341","Dallas, TX","7513","0.0050739549361484"
"85309","Abilene, TX","7905","0.0053386947651075"
"58347","Houston, TX","8713","0.0058843829839825"
"685","Earth, TX","9297","0.0062787913005951"
"1588648","Austin, TX","9537","0.0064408769101620"
"138938","Dallas, TX","11201","0.0075646704698254"
"35478","The Woodlands, TX","11497","0.0077645760549578"
"40914","Dallas, TX","11817","0.0079806902010469"
"157330","Dallas, TX","12041","0.0081319701033093"
"408519","Earth, TX","12577","0.0084939612980085"
"521897","Austin, TX, United States","12817","0.0086560469075754"
"481927","Irving, TX","13553","0.0091531094435803"
"49746","Austin, TX","13825","0.0093368064677561"
"64348","Houston, TX","14553","0.0098284661501088"
"170383","Dallas, TX","14657","0.0098987032475877"
"341541","Austin, TX","14713","0.0099365232231533"
"1715896","Dallas, TX","16785","0.0113358623190803"
"285878","San Antonio, TX","17009","0.0114871422213427"
"2328","Austin, TX","17049","0.0115141564896038"
"74601","Houston, TX","17561","0.0118599391233464"
"199176","Austin, TX","17569","0.0118653419769987"
"141822","Austin, TX","18177","0.0122759588545680"
"171121","Houston, TX","18545","0.0125244901225704"
"29762","Houston, TX","18785","0.0126865757321373"
"700228","San Antonio, TX","19121","0.0129134955855308"
"27603","Austin, TX","19697","0.0133025010484912"
"147390","Austin, TX","21569","0.0145667688031125"
"120578","Houston, TX","22401","0.0151286655829442"
"101318","Austin, TX","23329","0.0157553966066026"
"47222","Dallas, TX","23753","0.0160417478501707"
"182654","Austin, TX","23777","0.0160579564111274"
